-37675.071,-112464.44
-98327.524,-137596.95
-156400.81,-303091.45
27815.426,-48762.563
14728.275,8956.9959
-56828.180,-118197.99
-28187.906,-82904.480
-31174.977,-72577.958
-57729.213,-98401.943
19568.396,-42655.901
-33799.221,-95138.038
39317.852,-33728.322
36518.648,23786.974
130536.81,119516.27
-54759.343,-91185.484
-9143.7149,-96677.729
-6972.0276,-89464.615
-59080.455,-103085.52
-43804.400,-69702.045
-55222.988,-130124.55
-27019.518,-60659.307
51730.360,31147.732
38506.262,24114.421
52570.340,47553.826
14890.693,18954.160
27761.452,37949.075
-55173.505,-110137.16
-35722.379,-116112.78
153198.86,112128.23
40648.765,14028.986
22081.300,-10340.160
11823.416,2817.5967
-36650.463,-56994.587
-100066.63,-203629.21
-38801.072,-80189.704
8610.9978,38090.573
5975.1260,-24419.485
-27857.162,-54971.458
6389.3521,-72446.468
104240.97,122437.61
42400.590,33717.925
-40509.454,-56593.663
-86458.821,-114491.63
19972.299,15987.315
-53378.287,-156040.77
55332.272,10971.902
27269.992,13478.953
-33388.110,-86278.957
16302.835,-54495.875
33258.842,-65376.661
-54972.868,-140250.44
-44315.127,-87634.130
-16848.102,-49485.152
80177.724,85700.370
15571.474,-6117.4236
2431.0714,-20409.360
-11074.504,-14162.023
23015.441,63633.147
-34894.097,-66434.678
21299.756,-6537.8583
-19342.730,-16107.056
82850.177,11937.317
19312.556,-57755.459
-73498.886,-103340.09
65374.032,-747.71987
43015.895,-2611.3551
24680.739,-4332.7994
-51845.683,-137453.85
-137114.15,-231241.51
-31607.812,-62229.492
-113170.45,-197212.29
-44868.077,-65345.348
-40357.412,-57394.794
-48639.391,-75286.940
28661.189,-45374.273
-41888.558,-50195.374
30800.905,-4999.8329
9078.0225,-56511.952
47042.745,8899.3578
3267.3490,-45999.882
-1668.8925,-5817.1829
-13265.826,-48962.033
-28724.903,-21740.557
39700.542,45981.031
-31973.629,-6680.4643
45234.788,4701.5239
-27033.982,-132216.95
-56101.914,-167039.44
-91060.704,-101469.18
-62617.856,-134142.94
-58289.989,-176869.78
36250.479,-560.20508
-45243.025,-73016.169
-34589.482,-130000.75
-2614.2580,-62017.241
-47471.470,-59598.976
5407.3772,23100.781
49302.567,-29071.355
8416.3193,-117643.54
-30769.703,-80310.441
26345.336,-7036.0877
-49419.935,-138775.15
-62071.247,-134401.57
-87409.835,-147942.60
52708.536,-2481.4498
-65797.097,-138653.15
79961.595,115473.20
-23397.803,34848.931
80533.553,-10805.827
-66774.385,-78816.993
7333.2617,-84037.749
-34619.757,-60158.585
33490.827,16167.966
66265.679,30375.624
-213.77478,-36912.465
-15748.863,-48988.281
-33246.250,-107696.82
-13795.661,-45008.821
45054.513,-3412.6125
-122334.70,-123436.22
-1061.5712,-58646.619
-95361.265,-177899.40
-53961.084,-101510.78
-66488.389,-124051.04
-43046.420,-95058.775
-46775.305,-128173.75
-57775.035,-104202.08
84626.002,47938.167
18050.288,-28281.185
24824.466,19816.136
94915.945,58063.554
-66589.873,-100128.43
-45680.132,-99837.694
121569.34,80516.939
-45542.536,-69567.982
-27449.162,-18524.540
-8049.9404,25468.842
142287.15,134913.93
5842.7514,-86215.109
-5656.7579,-22287.850
-36177.759,-85905.755
-61460.525,-108883.77
-13137.946,-90143.566
63141.203,13173.503
66716.588,21948.691
11549.229,-28384.460
-13687.102,-89241.541
-61528.237,-121734.53
40527.492,10410.247
10319.609,-14715.638
-22016.155,-113987.59
69900.021,48047.247
-147952.93,-193109.02
-35600.476,-38358.925
-99229.600,-148687.90
-49343.467,-141245.55
-17873.510,-32824.515
25343.491,-79425.352
5098.0041,6761.7716
-24040.412,-77820.973
-78934.174,-130358.65
-50032.954,-131697.65
-32600.055,-98465.886
-28971.414,-16747.406
75518.165,89847.388
-15140.265,-71383.185
-134717.28,-221436.19
93791.219,107474.87
-39800.822,-129439.05
17013.250,-27888.614
48376.811,112129.37
63584.991,21987.202
-12794.811,-91790.658
-88321.136,-160440.31
-40838.177,-82278.784
-76423.849,-74981.622
-32309.775,-105277.09
67443.838,-33214.438
71663.580,115464.18
-40966.429,-103708.03
10614.746,-82697.018
-54062.767,-114807.50
49936.914,-36080.123
-49726.841,-119376.60
-3758.3212,-56638.323
-30812.413,-68268.968
-53470.606,-59324.611
12631.045,176.68912
-23599.922,-42083.689
31564.419,-79017.962
-29683.711,-48909.829
-35925.562,-112827.83
-8643.3721,-74466.498
-67959.042,-132521.88
-1147.1350,-47289.491
57080.603,28477.243
-2877.2353,-12350.186
-46548.813,-41957.235
44080.086,-40681.832
25597.423,-25400.996
-2051.9829,-65363.759
-29900.759,-49166.892
-67235.662,-93472.805
-60149.890,-83828.334
20539.753,-3148.2739
10691.701,-50383.996
-23898.620,-35844.036
-29848.651,-81496.988
-88604.157,-124213.22
-18566.797,-61296.850
4822.3570,-24250.666
-54703.058,-76189.723
26635.399,12633.122
14045.236,-18394.889
2872.0777,-22730.162
-47768.684,-90225.188
-13490.581,-83685.357
-59737.224,-215556.84
-21792.118,-81733.078
-138360.90,-202426.00
-34296.193,-3995.7067
24174.106,-124907.96
46007.718,19922.381
31126.805,12432.806
-257.32513,-107356.86
18712.838,-8678.7710
-27428.896,-23925.075
14687.884,-53800.439
45771.164,4160.5375
16560.696,-51831.933
-29366.632,-77073.199
5773.7317,-37359.060
-4230.4398,-76726.640
-62579.546,-132426.84
46151.873,41279.821
4758.2092,-21393.338
-43390.475,-140924.71
21716.697,-13527.990
17242.377,-18213.095
14206.198,-19924.745
-75433.154,-135528.80
33119.053,-21628.276
35725.886,12008.368
6312.0021,-48175.808
-11214.939,-67305.282
-4023.1155,-35310.127
54406.124,12632.268
33764.466,20092.565
-103935.68,-161923.12
-60248.501,-117544.09
26007.269,-17394.703
-23321.419,-54782.765
28777.083,37738.552
-32106.249,-73969.305
-5807.5954,-73258.391
-25235.555,-37266.149
-19033.037,-77822.398
18782.767,11413.590
31272.012,11829.408
-53320.172,-55105.576
-75401.757,-199899.04
-15733.342,-48863.646
37672.648,-25649.852
-73991.892,-124413.10
107484.41,64816.868
49420.202,32918.074
-75123.668,-89245.129
-72235.345,-128385.90
5236.6910,-66558.328
-65148.044,-83005.662
47585.878,-8832.9671
-45352.944,-100974.95
-40715.136,-63782.178
-103870.46,-195433.60
-30480.480,-107918.36
-41519.364,-93771.324
-104926.82,-110505.62
62959.812,17683.397
-92742.962,-155609.95
45419.337,33845.811
-41360.668,-120394.01
59996.407,-5633.6382
4900.7107,-20541.626
31427.281,-27285.265
2164.2680,-36779.863
80.938516,-81130.476
108737.97,92021.646
16171.653,-58445.269
-43703.610,-108887.02
-39471.426,-94719.822
-99320.094,-156877.04
-28543.510,-47567.016
-67656.518,-155273.90
7252.6318,-49590.865
14526.591,-36612.204
-137018.04,-140224.20
-7979.1391,-67334.893
-58440.606,-159633.79
-60238.883,-82013.712
13038.694,52237.556
-85475.218,-181424.88
-48136.302,-31960.243
72947.826,80846.822
-11850.385,-15530.297
-84730.218,-125785.93
-112035.74,-150455.97
35245.693,48034.719
-2237.0588,-48574.973
-28893.382,-48401.135
108772.29,91857.986
-1566.6954,-49686.833
-60222.014,-73077.107
-88637.003,-84683.854
9230.2780,-88303.257
-30895.921,-69767.800
-31327.946,-99059.557
-40044.020,-69251.084
-13056.301,-75114.365
-77151.751,-89388.289
-120129.81,-184621.21
41926.121,4429.3747
70311.150,20682.701
79723.652,58636.749
-21278.125,-101494.53
112704.76,107807.00
-8617.8303,-72307.922
7914.1033,-48180.792
-35293.263,-100609.20
27552.268,2682.8831
-86367.616,-145248.34
42398.534,50422.659
-18643.344,-150124.58
24930.479,-871.18176
18586.373,-18221.856
-45782.772,-88303.533
-67581.695,-87573.420
-70776.949,-113343.94
17289.901,-23638.473
11120.491,-107044.77
-22056.227,-81365.141
-7380.1387,-36349.433
-59491.295,-91171.048
-43773.655,-133451.58
-33742.767,-41202.891
-110717.36,-151289.53
30198.824,19282.200
7749.1729,-73084.482
58057.273,49218.534
-98109.167,-93207.587
80318.045,25921.777
45898.244,-27580.660
69813.826,29036.549
-7078.5139,-100589.65
-41427.647,-89375.273
43767.174,-5113.4331
-50108.985,-88710.617
66651.460,69841.427
-114.44231,11540.538
-106828.56,-203985.65
-31582.492,-97016.069
-65919.333,-180956.22
70082.430,-50906.358
-7381.3366,-77362.115
-98182.355,-79617.833
15737.254,-10479.388
-97724.634,-83696.511
2713.9985,-22937.461
53977.117,-12538.325
-4083.4064,-32876.748
-69467.116,-106278.39
-47118.408,-26447.385
58742.560,7366.0756
-58894.979,-149874.05
-28909.246,-89516.895
-21089.613,-37768.533
47272.389,4149.4375
7216.3006,-74549.892
-45516.872,-90677.949
32578.982,8075.3248
-89856.493,-135661.95
-67227.095,-160537.63
-42747.461,-86055.127
-53352.290,-24620.028
-32788.398,-99676.428
34401.353,47987.207
15185.910,-11454.188
-8810.3834,-85902.499
15121.154,-7511.9949
-2568.5698,7443.4668
-29474.530,-59723.104
-40222.750,-19419.809
52063.515,34144.974
-85572.519,-129048.16
54779.892,-33392.080
-51334.988,-149804.54
79128.007,51639.541
-7590.6199,-41666.453
-55956.013,-73556.200
-63327.735,-43695.042
49490.378,32228.060
2448.5685,-19962.882
-59379.249,-97095.588
-90510.989,-199845.36
82520.283,92546.786
-38775.486,-139622.45
-70541.620,-154779.51
9118.3493,-93680.519
3890.0297,-15994.859
-66745.064,-103131.85
8494.6682,-26479.760
-14724.287,-65150.093
7653.2746,12142.762
-8258.6115,-53240.005
26452.902,-48518.803
80619.964,-722.69934
28340.267,-3448.3579
-89127.239,-175672.15
-31692.773,-12224.041
-37556.751,-74783.456
-63439.092,-155846.63
23899.174,8583.6901
18303.035,-41651.110
10249.884,-10982.042
-12423.190,-7139.1803
96654.974,44145.548
9204.6253,-14326.854
-87155.869,-121832.46
-49265.894,-63216.268
-42742.780,-145195.03
79086.440,50726.462
-12426.462,-99671.555
-44928.108,-119226.49
-6212.1732,-35428.662
-93469.522,-178645.74
-5414.0634,-44323.034
-19033.504,425.68687
-4115.5175,-8777.6721
45206.919,-26300.005
11890.643,-48109.812
-72765.226,-168262.70
59302.494,68306.301
-36850.725,-58778.061
-96080.748,-212959.56
-34852.762,-106851.61
48606.628,8335.1555
-50093.032,-95243.199
-12006.188,-64824.312
20220.806,-25799.436
61619.866,46468.606
-69684.085,-105408.30
-71286.254,-104376.61
-36724.781,-85594.326
-82434.379,-106101.68
82582.416,84454.496
-21273.737,-46208.343
-9453.3869,-82257.064
-5756.5507,-77457.500
107075.31,76441.766
-101219.50,-133756.61
-40877.906,-39549.796
9013.7531,-71829.665
-77552.789,-103698.75
-27627.174,-82682.547
-51627.581,-138354.61
-87641.067,-201972.50
-51603.115,-83092.346
21730.293,-105417.05
-61544.139,-98986.516
-83356.719,-124209.70
38412.279,-25677.399
-8318.6830,-60832.785
-51111.317,-107785.01
23983.429,-48809.447
-40668.079,-93872.793
-4265.8282,3061.4359
-2110.0002,-50931.314
-23549.347,-40220.750
18054.876,28873.778
-40086.518,-142939.43
6889.3190,-2286.0542
-25879.582,-173840.51
-13437.763,-62188.808
9251.7844,-46790.652
28578.063,-25114.528
33006.145,-21592.701
19818.168,-48058.101
-77801.653,-163717.70
89493.219,77373.726
-57732.296,-118955.82
-28256.375,-120035.75
-12207.551,-64088.605
-77699.448,-143920.13
-72118.630,-157460.99
46691.209,19902.773
-54516.528,-131366.71
-37608.287,-85759.355
-7185.1874,-48410.325
-74860.236,-118024.42
-40452.358,-105629.74
-17833.945,-81202.117
47313.985,-14779.163
-48928.393,-37877.826
7557.6626,-31448.072
-52602.569,-49917.057
-49688.198,-60491.361
13421.794,-38515.442
-40.464104,-47874.499
30658.579,-46404.961
-24640.319,-64953.894
-49200.749,-31353.660
65909.506,-41622.050
-105605.58,-168818.63
-41439.011,-87352.071
-83704.073,-156009.64
13473.942,-23474.414
8246.7446,-25522.556
-64440.061,-95621.551
-48684.477,-102269.47
29051.397,-35718.070
-88711.674,-62554.331
-39787.766,-68562.321
-81611.939,-83509.183
-66736.107,-108993.05
-11193.473,-15748.999
14716.836,-53864.712
-67250.761,-71703.741
-56004.564,-92325.574
6956.3790,-37756.213
6896.6534,13349.467
-2012.4977,-66606.793
-72836.260,-137191.48
126623.70,95294.637
-61266.427,-105490.59
80604.439,65808.100
69601.321,7859.4849
37463.247,42822.696
23309.352,-38012.740
-25561.723,-64123.659
-20799.919,7254.1767
79622.830,31382.698
132683.94,64171.221
-31981.410,-156619.42
-19996.438,-116524.12
-11577.585,-49357.344
-82100.389,-232753.48
-9207.6821,-69144.257
58422.950,-4776.2940
13441.168,-35148.309
130229.97,97403.822
-45581.165,-56763.578
-19877.664,-30001.063
-4249.3574,4181.7398
1110.0395,-42385.752
-71309.033,-180321.56
-109387.85,-163187.40
56243.775,18778.937
-29437.375,-52356.818
2733.4279,-22787.708
2561.0260,-574.79060
-51559.042,-61520.144
-66322.267,-139518.12
-6961.0018,-8684.0919
18606.011,50402.233
-6827.9022,-61549.199
48654.103,47860.317
-93089.984,-202990.10
9625.6536,-70253.034
-17088.389,-75019.513
22551.946,-59730.964
-25037.677,-73727.110
32084.477,-7988.7502
-37798.382,-84053.378
-50025.402,-135477.22
1754.1280,-8335.3123
29264.887,-19679.737
79619.963,51182.507
-23895.262,-101261.47
11989.272,-36388.038
52269.726,25459.025
49028.190,4087.8544
-16011.554,-86010.611
39018.705,-31357.717
-185378.07,-230759.59
-63391.680,-158515.53
40461.228,-19199.644
-49528.571,-77769.944
-95314.507,-108212.74
63209.942,67034.748
-64280.412,-115337.97
-53304.940,-113612.55
-51736.210,-90986.208
-58654.839,-110128.72
25929.491,-26957.708
60829.951,44147.666
-15290.228,-75855.117
-47195.742,-167111.15
31462.324,53800.513
-22498.402,-11771.376
-4131.8283,-69456.360
72507.411,12724.996
77353.991,55926.647
548.78985,-76186.397
-54553.959,-113363.78
70978.611,53404.979
26904.302,5849.0864
-6022.0142,-56201.839
-49120.329,-62576.719
-45409.699,-54189.604
-14549.827,-50916.502
-80438.159,-148894.01
-2891.5006,-53576.311
25515.378,46408.638
-45788.451,-46564.634
-79943.110,-126943.01
-18196.634,-70880.762
2388.0887,-2226.6520
-2759.0751,-60335.782
-51309.950,-44612.853
-53716.286,-152658.80
123605.06,145135.62
-11516.027,-50366.081
35142.680,83137.270
-14988.769,-69568.155
-38458.652,-157117.32
-117754.27,-216308.14
-58218.208,-128043.00
25346.240,-5790.3304
-52381.644,-121327.06
-731.41172,-28047.345
-58198.480,-132931.81
-55086.139,-53994.601
-101996.21,-198050.78
16988.897,-23553.086
79076.679,102461.84
-45025.544,-102523.00
96691.153,31667.340
-43732.669,-104836.14
-101970.79,-173843.70
-78462.556,-90697.680
75014.644,16067.752
119581.70,177252.61
20514.716,-78587.488
57306.400,-21004.195
23073.688,10301.255
22432.738,-6048.0949
65486.407,78732.541
42498.550,40105.992
-58705.910,-32171.108
-28012.615,-108554.75
-63856.237,-50685.045
-102316.97,-142183.36
11852.182,-2224.0040
-20766.594,-48720.146
-123944.79,-230223.86
-45980.131,-60631.437
-51093.229,-158783.66
-83755.303,-87221.442
-81369.864,-141236.22
7473.7344,27340.596
-98174.533,-182144.07
10651.590,-13812.435
1777.3557,-65205.849
-73018.490,-79808.310
-14176.613,-122867.09
-22725.362,-122240.24
66637.515,36869.372
27640.775,-15995.687
-35513.486,-89240.507
-25763.653,-131921.45
20426.841,-69762.289
-28275.865,-74596.262
-22919.322,-71311.396
-38058.722,-2998.3620
39384.750,48074.825
76743.992,45885.827
-117977.10,-188727.33
-19643.525,-96986.356
-135463.85,-232725.50
-21208.107,-86021.515
-59405.599,-158132.18
-26847.433,-130540.14
-114778.60,-214785.19
17359.386,84378.853
-24089.363,-81348.977
-27498.540,-88439.490
-39173.647,-91902.809
22036.455,-49260.379
84008.148,70282.026
-57684.348,-124829.75
-94643.765,-158244.66
-33124.671,-59056.004
-48002.028,-97702.164
-14849.651,-91064.489
-33394.884,-63413.328
8853.3194,-55863.066
-2527.7943,-58679.490
-1222.8818,-30059.836
-108047.34,-240247.24
320.29964,-64842.290
-92003.156,-145022.05
-112059.76,-227658.05
16424.021,-56531.692
52833.177,-56857.140
33810.051,36172.628
-59696.609,-126014.07
-21038.933,-86318.342
79349.865,65850.466
-13978.846,-150544.70
-21218.830,-72244.359
95565.095,197308.60
-84138.429,-147448.58
-11218.594,-63607.594
-2714.4147,-23064.791
30291.806,16.610257
6463.7128,-11430.380
-48914.650,-73440.166
23685.486,-63464.624
14574.074,-72381.153
77038.231,13300.395
-77839.678,-223265.88
-24033.530,-78167.065
-27709.644,-54578.500
-72987.148,-86223.274
-68581.700,-115481.20
40954.515,-2326.6359
-24636.676,-61775.778
-6994.5316,-25643.844
-75741.445,-96265.187
20472.035,-38733.718
121617.87,47957.174
-24929.340,-86517.574
32546.412,27419.419
577.05699,-68495.240
88072.785,23786.548
-10980.755,-96602.658
-2596.1160,-36500.931
-18864.346,-18714.476
-39603.617,-147307.89
23561.999,27171.371
36487.931,-15709.335
-21706.102,-78728.086
79714.828,33447.453
-13720.876,-30088.829
-25095.204,-70357.248
-65029.050,-82543.222
9856.8380,-46580.212
-31807.844,-62010.370
-23301.819,14160.846
-3349.3050,-41475.488
-49793.046,-53798.974
21624.047,-71383.296
-27737.799,-101172.90
-15664.971,-99915.783
-12079.791,-35435.951
70199.671,100713.09
68222.296,84093.837
-4385.2296,-38131.958
5327.7453,-60124.664
-41634.631,-124994.13
-65107.866,-144883.15
-30486.074,-60126.670
3479.5957,-55248.269
30513.247,28051.570
-16873.728,-133761.25
2860.1400,-41605.031
48380.050,12017.495
120191.43,104339.57
-39600.446,-61914.844
-28246.267,-99661.910
-48436.948,-86214.295
917.62296,-12285.567
-92164.940,-78228.185
92241.142,52610.557
13064.903,-43646.109
16876.220,-26571.738
78555.949,48639.468
-48486.379,-132997.63
8837.0545,-46039.489
-52098.630,-160313.19
16988.642,-38901.198
-123991.90,-156562.42
39704.980,-11584.371
69632.514,34394.908
-20995.270,-131493.85
-13325.063,-92383.720
25460.496,11144.772
-68275.902,-128397.67
10939.582,-51492.257
-10062.956,-113055.74
1705.1484,-35854.275
-12907.420,-17847.637
11578.177,-51203.032
5408.3493,-27504.843
36450.459,-43593.679
119745.24,161711.00
36238.890,-54992.726
-40412.143,-89585.559
-39095.983,-43377.468
-72173.950,-114045.46
-46733.828,-125901.72
-7063.5474,-87853.517
58389.988,116677.94
-44786.131,-136706.28
17777.892,-4381.8941
-49785.900,-76817.641
-94772.655,-172791.63
-21385.793,-66504.031
-35536.509,-138465.91
-96235.239,-177890.10
-51707.046,-115867.28
30405.798,-62027.846
24937.920,-5526.0704
-62236.567,-93162.573
-15726.494,-92191.124
-47750.810,-32802.356
-28897.623,-85187.884
135360.14,126453.81
-25489.654,-46790.166
19327.167,-46145.402
-1476.4949,-52625.980
-91.770464,-69098.175
-96722.620,-125230.14
1743.5204,-32188.548
-88880.290,-150856.16
124172.46,101555.50
-49293.344,-132062.55
-34618.673,-37315.516
5689.0616,5495.8172
-39571.678,-76727.917
-81438.776,-60672.018
-33207.756,-95260.453
-21341.646,-103974.37
-52163.569,-85027.616
-2996.8771,-36934.902
-39214.183,-33788.917
-93485.413,-198546.61
-56698.176,-124772.01
131592.95,60309.820
-4607.6436,-84983.237
-7906.5529,-94599.955
14643.241,7065.0409
46040.277,-9467.7405
13266.318,-45635.902
-8252.6104,-20396.833
-81209.416,-113578.47
35999.852,-5856.1447
-56054.538,-143679.24
-43057.962,-94336.149
12428.747,-12514.610
-10284.256,-28379.989
11448.269,-63199.002
-52699.516,-129201.26
-35218.667,-22739.859
7375.2102,-26102.301
14360.437,21019.612
3054.2921,-114943.89
44175.156,9491.0346
61677.067,-16884.010
-30090.191,-110408.19
31446.780,-59444.334
2816.0481,-26468.519
79656.099,9882.3998
-1165.2133,-23803.684
-39130.251,-111063.22
8114.3763,-24571.809
-16298.312,-49832.217
68093.257,83166.578
-66593.789,-104930.40
15142.163,-43076.754
-33941.126,-112099.17
-26257.245,-116413.93
-63647.348,-149030.50
-89588.847,-116343.02
-10759.209,8566.0942
-31897.832,-96957.506
-7699.0211,-88776.952
-27348.706,-75325.370
-66297.667,-117329.15
-18547.165,-45490.241
74829.762,34869.826
-11633.494,-59534.506
-105710.80,-194412.40
28066.828,-44772.580
2693.8279,-35360.821
-348.33393,-22444.236
29551.047,-95806.815
-60318.149,-68800.187
-50420.940,-135970.57
-61378.410,-128732.88
65726.056,55318.676
100083.39,66071.113
-65375.442,-145553.41
-58077.195,-70060.880
-21016.076,-87038.082
4428.1239,-17809.916
-5270.8333,-733.38607
-72923.665,-190955.48
38994.267,45700.612
50479.605,75679.663
37674.273,-5204.3133
90458.528,73569.212
-94297.516,-135424.75
-12634.597,-59641.427
-1907.2400,-123494.90
75075.463,7723.6658
25598.981,-28242.449
-23291.224,-90589.587
55466.960,101274.86
116193.09,91718.675
12891.060,-42661.661
6397.9454,-29624.169
-2233.3206,-27519.556
-23684.769,-15288.645
4484.9631,-31426.210
54325.934,-6749.6418
-29312.473,-111351.79
53081.478,-1178.2418
-40370.794,-91041.529
90558.228,39219.039
-32629.240,-106726.26
-16510.035,-49618.445
25938.846,-40591.115
-57644.656,-68698.576
-90334.336,-99119.088
-104397.73,-187840.36
-84022.739,-195977.82
-41427.989,-57948.317
-35252.591,-65914.110
53235.757,-17897.521
-47133.154,-96337.686
36498.951,-20844.760
-71950.774,-148969.68
-34648.654,-104882.69
-36057.176,-117551.24
21045.659,45851.111
-141906.38,-184218.98
-11309.151,-79743.200
-36255.703,-108371.02
-47690.132,-32169.009
-17900.778,-31796.996
-29750.422,-130899.35
-75417.842,-187592.12
-40265.349,-102574.32
-46300.859,-57855.464
29582.386,-48183.819
39654.953,9083.1837
4210.7083,-14471.065
-75574.572,-171548.61
692.87914,7856.7310
-28943.476,-48997.433
-25120.774,-67600.666
-90619.253,-200960.43
-130486.08,-265975.05
105843.09,136193.20
-14042.442,-31832.708
-19120.501,-47070.937
-8440.0707,-25703.852
44395.384,54919.754
55331.716,14434.645
-79966.239,-81830.504
-42000.498,-137251.82
-51833.581,-69358.064
12171.361,-13957.715
-23049.955,-117751.41
71761.616,101280.94
4544.9824,-42580.674
64615.460,6894.6908
-56232.882,-141326.39
-56952.927,-97126.689
-18912.434,-42771.732
52003.589,64028.769
-31862.246,-70000.084
